# stan_version_major = 2
-7.69498,1,1.02976,1,3,0,8.30877,0.288613
-8.75511,0.647811,1.21487,1,1,0,8.75551,0.158084
-8.55478,1,0.983263,1,1,0,8.89365,0.171721
-8.76845,1,1.15953,2,3,0,9.10687,0.548954
-7.64083,1,1.36674,1,1,0,8.04322,0.323456
-7.64083,0.124043,1.61021,1,1,0,8.93761,0.323456
-7.64083,0.973771,0.747593,1,3,0,7.80556,0.323456
-7.63837,0.957014,0.856922,2,3,0,7.91539,0.330625
-8.77771,0.795155,0.964576,2,3,0,9.07406,0.156665
-9.34602,0.914215,0.914552,1,1,0,9.4405,0.126768
-9.44053,0.984775,0.983502,1,1,0,9.79025,0.122648
-8.77063,1,1.13916,2,3,0,9.2569,0.549163
-8.77063,0.0411651,1.34024,1,1,0,12.059,0.549163
-8.78304,0.998442,0.574677,1,1,0,8.92033,0.550345
-8.46698,0.941825,0.675335,2,3,0,9.67002,0.517704
-8.40718,0.660175,0.747511,1,3,0,11.393,0.183234
-7.84503,0.860606,0.615769,1,3,0,10.8599,0.423947
-8.09475,0.967223,0.625941,2,3,0,8.27188,0.469336
-7.94121,1,0.711235,1,1,0,8.08747,0.443551
-8.48197,0.865402,0.835977,1,1,0,8.49467,0.519387
-7.63904,0.978592,0.853615,2,3,0,8.62462,0.339035
-7.63926,0.998635,0.980536,2,3,0,7.64441,0.339717
-7.63878,0.999783,1.1496,2,3,0,7.64005,0.32859
-7.67482,0.97848,1.34883,1,1,0,7.6765,0.297221
-7.67482,0.0815865,1.54736,1,1,0,8.38661,0.297221
-7.75213,0.992221,0.70121,2,7,0,7.77027,0.400107
-7.72191,0.978561,0.81633,2,3,0,7.9458,0.390384
-7.64355,1,0.936655,1,3,0,7.6986,0.347549
-8.59545,0.748004,1.09833,2,3,0,8.73546,0.168785
-8.95615,0.929774,0.993141,1,1,0,9.11195,0.146169
-7.65436,0.976262,1.08288,2,3,0,8.93133,0.358108
-7.70452,0.972839,1.23817,1,1,0,7.71492,0.384
-9.31297,0.462753,1.41027,1,3,0,9.33066,0.128257
-8.21079,0.952401,0.95229,2,3,0,10.0836,0.20122
-7.97715,1,1.0622,1,1,0,8.21688,0.228932
-7.74644,0.865265,1.24347,2,3,0,8.18502,0.398383
-7.72644,1,1.26819,1,1,0,7.78731,0.391939
-7.72644,0.202482,1.48365,1,3,0,9.06724,0.391939
-9.47032,0.784166,0.770622,2,7,0,9.49143,0.121389
-8.70502,1,0.724142,1,1,0,9.39327,0.16131
-7.63849,0.976993,0.847254,1,3,0,8.89976,0.336787
-7.757,0.94021,0.968049,2,3,0,7.91501,0.401553
-7.96669,0.959755,1.06526,2,3,0,8.0045,0.448213
-8.02616,0.968154,1.19534,1,1,0,8.20261,0.458447
-7.83724,0.976286,1.35232,2,3,0,7.98431,0.251784
-7.83724,0.229434,1.54202,1,1,0,9.39264,0.251784
-7.67956,0.998469,0.828419,1,3,0,7.80651,0.295011
-7.65978,1,0.966213,2,3,0,7.67334,0.361998
-7.64117,0.553483,1.12822,2,3,0,9.18156,0.343937
-7.72444,0.98207,0.841307,1,3,0,7.73276,0.391257
-8.28399,0.826064,0.964654,1,3,0,8.64071,0.194091
-7.64168,0.993246,0.945852,1,3,0,8.19184,0.321993
-7.66187,0.991989,1.09616,1,1,0,7.66237,0.304174
-7.76351,0.965782,1.2683,2,3,0,7.76418,0.26784
-7.6382,1,1.42909,1,1,0,7.68545,0.332216
-7.6382,0.00373239,1.66558,1,1,0,9.06275,0.332216
-8.78324,0.753967,0.720306,1,3,0,9.71889,0.156321
-8.40201,0.989737,0.657759,2,3,0,9.10696,0.183665
-8.70799,0.961802,0.759126,1,1,0,8.74452,0.161116
-8.25156,1,0.851886,1,1,0,8.65787,0.197179
-7.82426,1,0.992533,1,1,0,8.14343,0.254332
-7.87253,0.996569,1.15596,2,3,0,7.9492,0.429937
-7.72255,1,1.34124,1,1,0,7.84723,0.390609
-7.72255,0.621508,1.56093,1,1,0,7.85574,0.390609
-9.29066,0.395143,1.25078,1,1,0,9.40504,0.593686
-9.06314,1,0.802581,1,1,0,9.52937,0.57536
-7.82099,1,0.934088,1,1,0,8.65065,0.418386
-8.90665,0.778862,1.08674,2,3,0,8.95898,0.561762
-9.13057,0.916417,1.01756,1,1,0,9.60547,0.580957
-7.81134,1,1.09031,1,3,0,8.82162,0.256968
-7.81134,0.714774,1.26755,1,1,0,8.32342,0.256968
-8.59496,0.772737,1.11488,1,1,0,8.60226,0.16882
-8.17009,1,1.03796,1,1,0,8.57063,0.205445
-7.89841,1,1.20609,1,1,0,8.15481,0.24091
-7.87994,1,1.40096,1,3,0,7.91882,0.431492
-8.78989,0.462565,1.62673,1,1,0,8.79022,0.155909
-8.6288,1,1.1205,1,1,0,9.0341,0.166445
-8.98233,0.91918,1.30095,2,3,0,9.00973,0.568449
-7.66403,1,1.39621,1,1,0,8.09386,0.302896
-7.66403,0.0710244,1.62006,1,1,0,9.69371,0.302896
-7.65088,1,0.765667,1,1,0,7.66177,0.311881
-7.86155,0.941514,0.888729,1,3,0,7.95212,0.427587
-7.981,0.98599,0.974664,2,3,0,8.04461,0.450752
-7.64119,0.975092,1.11545,2,3,0,7.98873,0.343959
-7.8414,0.891499,1.26285,1,1,0,7.84808,0.423127
-7.75201,1,1.319,1,1,0,7.86669,0.400073
-7.75201,0.211546,1.52868,1,3,0,9.02792,0.400073
-7.74975,0.96211,0.831719,2,3,0,8.05964,0.271384
-7.74975,0.803164,0.929762,1,3,0,8.68738,0.271384
-7.65397,0.8066,0.892544,2,3,0,9.1251,0.309448
-8.05835,0.933932,0.85971,2,3,0,8.17869,0.218233
-7.64882,0.835231,0.93515,2,3,0,9.51282,0.313675
-7.64882,0.549231,0.925692,1,3,0,9.53675,0.313675
-7.74198,0.990118,0.697907,2,3,0,7.75451,0.273492
-7.81772,0.901004,0.800767,2,3,0,8.71184,0.417602
-8.50513,0.906327,0.843942,2,7,0,8.51055,0.175435
-7.80337,1,0.893838,2,3,0,8.31967,0.414083
-7.73326,1,1.03444,1,1,0,7.8062,0.39421
-7.73326,0.682214,1.19677,1,1,0,8.12274,0.39421
-7.64052,0.934617,1.02483,2,3,0,7.97267,0.342705
-7.69805,0.97647,1.11427,2,3,0,7.71985,0.38142
-7.92973,0.586215,1.26008,2,3,0,8.55321,0.235918
-7.79764,1,0.986131,1,1,0,7.91932,0.259889
-7.86504,0.983162,1.13999,2,3,0,7.99252,0.428341
-8.07653,0.929361,1.29673,2,3,0,8.10874,0.466527
-7.95879,0.73936,1.40191,2,3,0,8.24943,0.446788
-10.3076,0.242196,1.2679,1,1,0,10.6381,0.66086
-8.82912,1,0.71969,1,1,0,10.0349,0.554677
-8.38461,1,0.831586,1,1,0,8.82498,0.508155
-7.88216,1,0.960572,1,1,0,8.24566,0.431953
-11.3821,0.201125,1.10921,1,1,0,11.4318,0.714917
-11.0988,1,0.607517,1,1,0,11.7109,0.701915
-14.6372,0.605178,0.701648,1,1,0,14.6443,0.823127
-12.2642,1,0.560867,1,1,0,14.4439,0.750867
-11.7221,1,0.647618,1,1,0,12.6219,0.729527
-9.99713,1,0.747551,2,3,0,11.5315,0.642414
-7.73847,0.886013,0.862635,2,3,0,10.8901,0.39589
-10.3423,0.596137,0.895312,2,3,0,10.3676,0.0912448
-9.50448,0.985293,0.710358,2,3,0,11.0318,0.119969
-8.96054,1,0.808299,1,1,0,9.50223,0.145925
-7.99521,1,0.93207,2,3,0,8.68574,0.453225
-7.65881,0.984838,1.07446,2,3,0,7.97475,0.306088
-7.64866,0.950425,1.22103,2,3,0,7.73589,0.35323
-8.28684,0.515297,1.34393,2,3,0,8.71045,0.193824
-7.84314,1,0.990853,1,1,0,8.17725,0.250658
-7.92271,0.982913,1.14145,2,3,0,8.08277,0.440046
-7.89503,0.905906,1.29406,2,3,0,8.06714,0.434587
-8.46022,0.538523,1.36665,2,3,0,8.73358,0.516939
-7.73947,0.825331,1.03057,2,3,0,9.15686,0.274192
-7.73682,1,1.0111,1,1,0,7.7703,0.274939
-8.81373,0.674223,1.16386,1,1,0,8.81388,0.154447
-7.64965,0.891531,0.994528,2,3,0,9.90615,0.312935
-7.93385,0.811724,1.03659,2,3,0,8.51526,0.442169
-7.67277,0.979428,1.00452,2,3,0,8.05286,0.298223
-7.89687,0.730032,1.13416,2,3,0,8.5607,0.241163
-9.34363,0.569396,1.02031,2,3,0,10.5583,0.597739
-9.98871,0.863087,0.793369,1,1,0,10.2488,0.641892
-9.81561,1,0.805844,1,1,0,10.4342,0.630879
-8.78308,1,0.926708,2,3,0,9.71758,0.550349
-7.6384,1,1.06539,1,3,0,8.32286,0.336283
-7.63965,0.957711,1.22447,2,3,0,7.70126,0.325962
-8.68327,0.495308,1.35412,1,1,0,8.72476,0.54063
-8.2938,1,0.985986,1,1,0,8.73644,0.496977
-8.57952,0.868702,1.13281,1,1,0,8.89455,0.529981
-8.57952,0.358181,1.15588,1,1,0,10.1074,0.529981
-8.04044,1,0.744699,1,1,0,8.47079,0.460789
-7.64396,1,0.855463,1,3,0,7.98199,0.34808
-8.41458,0.68594,0.982422,2,3,0,9.29263,0.182622
-7.9757,0.787624,0.850771,2,3,0,10.8799,0.229137
-7.99933,0.995847,0.807348,1,1,0,8.05728,0.225867
-7.64081,0.895181,0.923382,2,3,0,8.95149,0.343275
-7.64104,0.989373,0.964827,2,3,0,7.68983,0.343689
-7.6657,0.981914,1.09663,2,3,0,7.69927,0.301943
-7.6657,0.39756,1.23783,1,1,0,8.41394,0.301943
-7.84168,0.969987,0.829217,1,3,0,7.85107,0.250936
-7.68921,1,0.926117,1,1,0,7.80172,0.290886
-8.13322,0.889478,1.06213,1,3,0,8.21092,0.475088
-7.68867,1,1.10372,1,1,0,7.94519,0.377428
-8.67437,0.551903,1.26524,1,1,0,8.75166,0.539739
-7.7501,1,0.973979,1,1,0,8.34396,0.399497
-7.78087,0.996217,1.11635,2,3,0,7.78532,0.263663
-11.0934,0.341324,1.27489,2,3,0,11.1218,0.0726159
-7.65285,1,0.815081,2,3,0,10.4777,0.3103
-7.68711,0.996781,0.934,2,3,0,7.68772,0.291746
-7.68711,0.845365,1.06694,1,3,0,8.15543,0.291746
-7.63905,0.997627,1.06602,2,3,0,7.67858,0.339064
-7.7775,0.929575,1.21818,1,1,0,7.77884,0.40734
-7.95257,0.944126,1.3107,2,3,0,7.96228,0.445653
-9.0307,0.280543,1.42822,2,3,0,9.49936,0.572612
-8.3381,1,0.8681,2,3,0,8.92705,0.502523
-8.93436,0.798399,0.993753,1,1,0,9.13692,0.564236
-8.08339,1,0.952849,2,3,0,8.75627,0.215197
-7.6673,1,2.18076,1,1,0,7.84586,0.301064
-7.6673,0,28.6452,0,1,1,7.70047,0.301064
-7.6673,2.09165e-06,4.1885,1,1,0,7.67459,0.301064
-8.00824,0.971976,0.350635,2,7,0,9.49889,0.224667
-7.7179,0.999001,0.368688,3,7,0,8.12959,0.280633
-7.76392,0.99841,0.481406,2,3,0,7.77101,0.267738
-7.64758,0.980325,0.684192,1,3,0,8.06109,0.352165
-8.08676,0.800414,0.969203,2,3,0,8.93997,0.214796
-7.98674,1,0.804791,1,1,0,8.09338,0.227592
-8.74157,0.807272,1.27196,1,1,0,8.76818,0.158945
-8.74116,0.923625,1.10682,2,3,0,10.1618,0.158971
-8.37355,1,1.40135,1,1,0,8.84828,0.186073
-11.2786,0.0241174,2.26613,1,1,0,12.2301,0.710259
-10.0862,0.99943,0.171826,4,15,0,11.7644,0.647862
-10.2686,0.996398,0.281182,1,1,0,10.2701,0.658626
-10.6118,0.982753,0.454881,1,1,0,10.6455,0.677563
-9.96224,1,0.70297,1,1,0,10.6521,0.640243
-7.63866,1,1.14008,1,3,0,9.30785,0.337584
-7.63866,0.00245649,1.83779,1,1,0,9.75775,0.337584
-7.63818,0.999934,0.146693,3,15,0,7.66704,0.332817
-7.64687,0.999664,0.239003,2,7,0,7.67772,0.315549
-7.63865,0.999945,0.386328,2,5,0,7.65076,0.337579
-8.11454,0.96449,0.620388,2,5,0,8.19732,0.211564
-7.64101,0.952347,0.891948,2,3,0,8.66656,0.323135
-7.90397,0.794423,1.23107,2,3,0,8.55158,0.43638
-7.8722,0.930753,1.07641,1,3,0,8.35765,0.245365
-8.12108,0.910827,1.38824,1,1,0,8.19522,0.210821
-7.7616,1,1.68586,1,1,0,8.0127,0.268318
-7.84922,0.322167,2.61602,2,3,0,7.94138,0.424883
-7.7854,1,0.619885,1,1,0,7.84336,0.409458
-8.16661,0.823832,0.962941,1,3,0,8.93469,0.205817
-8.52844,0.948776,0.920304,1,1,0,8.54106,0.173673
-7.64759,0.961858,1.23238,2,3,0,8.73348,0.314831
-7.70708,0.958411,1.70084,1,1,0,7.70727,0.384987
-7.98733,0.713715,2.31393,1,1,0,8.04964,0.227511
-7.98733,0.00647987,1.64614,1,1,0,10.644,0.227511
-7.67327,0.999691,0.18605,3,15,0,8.14904,0.297978
-7.67207,1,0.28444,1,1,0,7.67344,0.298576
-7.65429,0.999794,0.432321,1,3,0,7.6807,0.309214
-7.897,0.937559,0.652491,1,3,0,8.53519,0.434984
-7.74005,0.998725,0.836042,3,7,0,7.91601,0.274028
-8.03716,0.813287,1.24434,2,3,0,8.70711,0.220893
-8.03716,0.917788,1.15965,1,1,0,8.35372,0.220893
-10.2835,0.50775,1.40095,1,1,0,10.2838,0.0929425
-8.57028,0.985047,0.616321,1,3,0,11.0565,0.170591
-9.05342,0.946614,0.878723,1,1,0,9.07151,0.140919
-7.92494,1,1.13568,1,3,0,8.80149,0.23666
-7.94554,0.988769,1.66282,1,1,0,8.11742,0.233517
-7.74138,1,2.3576,1,1,0,7.9594,0.273657
-7.74138,0.000151191,3.41651,1,1,0,10.027,0.273657
# Adaptation terminated
# Step size = 0.96855
# Diagonal elements of inverse mass matrix:
# 0.367431
-7.75467,0.92733,0.96855,2,3,0,8.41516,0.400865
-7.65318,1,0.96855,2,3,0,7.73219,0.310049
-9.42838,0.630066,0.96855,1,3,0,10.1977,0.123167
-7.81987,1,0.96855,2,3,0,9.38534,0.255216
-8.0035,0.96564,0.96855,1,1,0,8.00861,0.225304
-7.88626,1,0.96855,1,1,0,8.00436,0.242942
-8.10471,0.891834,0.96855,1,3,0,8.88939,0.470847
-7.64287,1,0.96855,2,3,0,8.06546,0.320229
-9.60056,0.575636,0.96855,1,3,0,10.5949,0.116098
-11.0052,0.959141,0.96855,2,3,0,11.0083,0.0745445
-8.14795,0.961115,0.96855,2,7,0,10.5126,0.477232
-7.91506,1,0.96855,1,1,0,8.11741,0.438565
-7.63844,0.995971,0.96855,1,3,0,7.93732,0.33016
-7.74072,0.976069,0.96855,1,3,0,7.7711,0.273841
-7.70431,1,0.96855,1,1,0,7.73958,0.285187
-8.09428,0.938833,0.96855,1,3,0,8.12097,0.213909
-8.12933,0.993963,0.96855,1,1,0,8.2069,0.209892
-7.7321,0.962461,0.96855,1,3,0,8.59042,0.393829
-7.8242,0.977328,0.96855,1,1,0,7.83183,0.419149
-7.76544,1,0.96855,1,1,0,7.82864,0.40399
-7.89964,0.906146,0.96855,1,3,0,8.36825,0.240708
-7.7285,0.966974,0.96855,1,3,0,8.2333,0.392634
-7.84855,0.970535,0.96855,1,1,0,7.85312,0.424733
-7.76238,0.946873,0.96855,1,3,0,8.22698,0.268122
-7.76158,1,0.96855,1,1,0,7.7882,0.268324
-7.77134,0.897181,0.96855,2,3,0,8.72331,0.405647
-7.91196,0.897556,0.96855,2,7,0,8.40347,0.238708
-7.76741,1,0.96855,1,1,0,7.88663,0.266875
-9.49799,0.717855,0.96855,1,3,0,9.91934,0.120237
-10.5573,0.901405,0.96855,1,1,0,10.5823,0.0853601
-9.61378,1,0.96855,1,1,0,10.5123,0.115579
-10.2061,0.943391,0.96855,1,1,0,10.3167,0.0952399
-7.63995,1,0.96855,2,3,0,9.73246,0.325253
-8.73601,0.85136,0.96855,2,3,0,8.79938,0.159301
-9.11038,0.951907,0.96855,1,1,0,9.19069,0.137981
-8.88465,1,0.96855,1,1,0,9.21616,0.150231
-7.6549,0.978915,0.96855,1,3,0,9.04156,0.308768
-7.64491,0.952918,0.96855,2,3,0,7.98322,0.317665
-9.08839,0.808481,0.96855,2,3,0,9.16425,0.139104
-7.63916,1,0.96855,2,3,0,8.81987,0.339416
-7.63831,0.937832,0.96855,2,3,0,8.06316,0.331077
-7.63946,0.954388,0.96855,2,3,0,7.95077,0.340265
-7.6783,0.957203,0.96855,2,3,0,7.9116,0.295583
-7.79924,0.95575,0.96855,1,3,0,7.97915,0.413042
-7.9293,0.891765,0.96855,1,3,0,8.49068,0.235984
-9.98704,0.599195,0.96855,1,3,0,11.8068,0.641789
-11.3188,0.739135,0.96855,1,1,0,11.627,0.712077
-11.8064,0.903814,0.96855,1,1,0,12.5629,0.732997
-11.4111,1,0.96855,2,7,0,11.671,0.0661457
-11.7763,0.97793,0.96855,2,7,0,11.82,0.731763
-9.20896,1,0.96855,1,1,0,11.2152,0.587285
-7.6412,0.986781,0.96855,2,3,0,9.30917,0.343985
-7.70184,0.992315,0.96855,2,3,0,7.70346,0.286071
-7.72445,0.97612,0.96855,1,3,0,7.90493,0.391262
-7.71911,0.860118,0.96855,2,3,0,8.69263,0.280249
-8.01298,0.950072,0.96855,2,3,0,8.18399,0.224037
-8.01816,0.998839,0.96855,2,7,0,8.0221,0.457117
-10.1751,0.696692,0.96855,2,7,0,10.2476,0.096182
-9.63873,1,0.96855,1,1,0,10.2483,0.114609
-9.93857,0.970221,0.96855,1,1,0,10.13,0.103777
-7.72687,0.979296,0.96855,2,3,0,10.2374,0.277851
-7.73331,0.755742,0.96855,2,3,0,9.91677,0.394226
-7.64025,0.999421,0.96855,1,3,0,7.72547,0.342149
-7.85207,0.953923,0.96855,1,3,0,7.89057,0.425515
-9.99078,0.703287,0.96855,2,7,0,10.0136,0.102034
-7.64704,0.913049,0.96855,1,3,0,10.642,0.31538
-7.72922,0.984995,0.96855,1,3,0,7.73581,0.277147
-7.95377,0.957771,0.96855,2,3,0,8.13084,0.232297
-8.21138,0.955378,0.96855,1,1,0,8.22304,0.20116
-9.59312,0.897275,0.96855,2,7,0,9.61133,0.615873
-7.64635,1,0.96855,1,3,0,9.47741,0.35089
-7.64418,0.911057,0.96855,2,3,0,8.25122,0.318534
-7.72709,0.896762,0.96855,2,3,0,8.34382,0.277786
-8.19858,0.929396,0.96855,1,3,0,8.229,0.202466
-7.952,0.880495,0.96855,2,7,0,9.18034,0.445548
-7.64087,0.997968,0.96855,1,3,0,7.93511,0.343378
-7.64087,0.53212,0.96855,1,3,0,10.3399,0.343378
-7.69901,0.988117,0.96855,1,3,0,7.70536,0.381814
-8.11102,0.852017,0.96855,1,3,0,8.59943,0.211968
-7.82497,0.923079,0.96855,2,7,0,8.77608,0.419329
-7.63817,0.997555,0.96855,1,3,0,7.8351,0.332993
-7.63817,0.911376,0.96855,1,3,0,8.04562,0.332993
-8.18409,0.879236,0.96855,1,3,0,8.32884,0.482364
-8.18324,1,0.96855,2,7,0,8.18355,0.204057
-7.63884,1,0.96855,2,3,0,8.11227,0.328377
-7.93276,0.930643,0.96855,1,3,0,8.02908,0.441964
-8.04979,0.970484,0.96855,1,1,0,8.09923,0.462298
-8.47219,0.89673,0.96855,1,1,0,8.5085,0.51829
-8.99609,0.874232,0.96855,1,1,0,9.11105,0.569642
-8.96655,1,0.96855,1,1,0,9.32037,0.567072
-8.13103,1,0.96855,1,1,0,8.76951,0.474767
-7.88567,0.888364,0.96855,1,3,0,8.9296,0.243042
-8.00843,0.977441,0.96855,1,1,0,8.03003,0.224643
-8.0467,0.966109,0.96855,2,3,0,8.50269,0.219685
-7.81805,1,0.96855,1,1,0,8.00527,0.255585
-8.02438,0.906035,0.96855,1,3,0,8.62436,0.458153
-8.4079,0.742231,0.96855,1,3,0,9.90724,0.183175
-7.6384,0.979584,0.96855,1,3,0,8.58764,0.336264
-7.66912,0.995827,0.96855,2,3,0,7.67176,0.300091
-7.7534,0.991228,0.96855,2,7,0,7.75415,0.400487
-8.04586,0.928975,0.96855,1,1,0,8.04621,0.461666
-7.7722,1,0.96855,1,1,0,7.97882,0.405886
-7.90959,0.966021,0.96855,1,1,0,7.92026,0.437493
-7.6436,1,0.96855,2,3,0,7.87656,0.319249
-7.8821,0.94939,0.96855,1,3,0,7.93451,0.243649
-7.66091,0.997233,0.96855,1,3,0,7.85643,0.304761
-7.91353,0.928898,0.96855,1,3,0,8.10102,0.438266
-7.74528,0.94656,0.96855,1,3,0,8.281,0.272587
-7.85874,0.977527,0.96855,1,1,0,7.86208,0.247766
-7.77021,0.958713,0.96855,1,3,0,8.25544,0.405331
-7.63862,0.99954,0.96855,2,3,0,7.77469,0.337436
-7.63897,0.999766,0.96855,2,3,0,7.64047,0.327907
-9.54243,0.745876,0.96855,2,3,0,9.59008,0.118418
-8.56674,1,0.96855,1,1,0,9.41324,0.170848
-7.64863,0.985946,0.96855,1,3,0,8.66668,0.313848
-7.76828,0.98762,0.96855,2,3,0,7.77162,0.40479
-7.82608,0.95151,0.96855,2,3,0,8.16238,0.419593
-8.17439,0.97169,0.96855,2,3,0,8.1791,0.481004
-8.67193,0.65817,0.96855,1,3,0,10.7787,0.163505
-7.94595,0.889735,0.96855,1,3,0,9.9638,0.444433
-7.91562,0.81686,0.96855,2,3,0,9.34867,0.238124
-7.92756,0.99777,0.96855,1,1,0,7.98016,0.236253
-8.01785,0.927271,0.96855,2,3,0,8.82359,0.457067
-8.0121,0.842064,0.96855,1,3,0,9.04462,0.224154
-7.69849,0.995748,0.96855,1,3,0,7.96456,0.287294
-7.66314,0.991789,0.96855,2,3,0,7.78338,0.364177
-8.0819,0.818498,0.96855,2,3,0,8.82051,0.215374
-7.70657,0.994562,0.96855,1,3,0,8.02877,0.284399
-8.13304,0.749712,0.96855,2,3,0,9.65591,0.209479
-7.84778,1,0.96855,1,1,0,8.08116,0.249785
-7.65836,1,0.96855,2,3,0,7.80531,0.361029
-8.42496,0.780895,0.96855,1,3,0,8.98268,0.181769
-7.66691,1,0.96855,2,3,0,8.38419,0.301276
-10.5634,0.696905,0.96855,2,3,0,11.0153,0.674991
-8.54411,1,0.96855,2,7,0,10.2446,0.172507
-7.67759,1,0.96855,2,3,0,8.35678,0.372214
-7.66709,0.990524,0.96855,2,3,0,7.764,0.301177
-7.63817,0.96599,0.96855,2,3,0,7.90634,0.333185
-7.63955,0.63778,0.96855,2,3,0,10.7458,0.340519
-7.87466,0.948272,0.96855,1,3,0,7.92165,0.430386
-7.8472,1,0.96855,1,1,0,7.91285,0.424433
-7.65871,1,0.96855,2,3,0,7.80799,0.306156
-7.65871,0.99548,0.96855,1,1,0,7.67597,0.306156
-7.6604,0.994197,0.96855,1,3,0,7.7145,0.362415
-7.90616,0.947478,0.96855,2,3,0,8.0681,0.436814
-7.64013,0.996993,0.96855,2,3,0,7.92897,0.341881
-9.1669,0.628306,0.96855,1,3,0,10.0753,0.135158
-10.2493,0.918687,0.96855,2,7,0,10.6151,0.657511
-10.151,1,0.96855,1,1,0,10.8297,0.651749
-8.77837,1,0.96855,2,3,0,9.88734,0.549901
-8.57209,1,0.96855,1,1,0,8.91814,0.529196
-8.57209,0.630224,0.96855,1,1,0,9.9727,0.529196
-7.67698,0.96363,0.96855,2,3,0,8.83595,0.371906
-8.71692,0.803386,0.96855,1,3,0,8.8186,0.54396
-7.71777,1,0.96855,2,3,0,8.54277,0.280674
-7.64629,0.993869,0.96855,1,3,0,7.7679,0.350824
-8.41696,0.871961,0.96855,2,3,0,8.70744,0.511967
-7.66947,0.969492,0.96855,2,3,0,8.66038,0.299904
-7.65139,1,0.96855,1,1,0,7.66581,0.311459
-8.02806,0.956751,0.96855,2,3,0,8.05977,0.458762
-7.63973,1,0.96855,2,3,0,8.00535,0.325769
-8.62356,0.773872,0.96855,1,3,0,9.0413,0.166809
-13.4086,0.632479,0.96855,1,3,0,14.9087,0.0378153
-9.4579,0.972327,0.96855,2,7,0,13.4799,0.606231
-9.4579,0.529133,0.96855,1,1,0,11.6525,0.606231
-9.04734,1,0.96855,1,1,0,9.62487,0.574026
-9.16666,0.990123,0.96855,2,3,0,9.49769,0.583894
-9.73355,0.869164,0.96855,1,1,0,10.0019,0.625462
-8.71579,1,0.96855,1,1,0,9.58104,0.54385
-8.73302,1,0.96855,2,7,0,8.73319,0.159493
-8.5789,1,0.96855,1,1,0,8.82754,0.169969
-7.70528,0.954713,0.96855,2,3,0,9.22695,0.384297
-7.70111,0.976783,0.96855,1,3,0,7.87349,0.286331
-7.6576,0.986236,0.96855,2,3,0,7.82207,0.360499
-7.64008,1,0.96855,2,3,0,7.65381,0.324957
-7.65758,0.998136,0.96855,2,3,0,7.65782,0.360484
-7.63971,0.999275,0.96855,2,3,0,7.66306,0.340911
-7.90658,0.929742,0.96855,1,3,0,8.03877,0.239575
-7.67084,1,0.96855,2,3,0,7.85312,0.368676
-8.85162,0.776883,0.96855,1,3,0,8.98555,0.556759
-8.06737,1,0.96855,2,7,0,8.71616,0.217127
-7.79481,0.984379,0.96855,2,3,0,8.26767,0.260512
-7.71301,0.975643,0.96855,1,3,0,8.03732,0.387208
-8.5375,0.850152,0.96855,1,3,0,8.57638,0.525492
-11.391,0.617757,0.96855,2,7,0,11.7159,0.066534
